0.54878,0.24948,-0.1352,-0.69107,-0.35044,-0.067179,-0.39632,-0.53553,0.99677,0.79006,-0.4489,-0.6489,0.05473,-0.69341,0.5647,0.71166,-0.61936,-0.71145,-0.31881,-0.14916,-0.040606,0.47345,0.84043,0.90447,0.90394,0.69532,0.73755,-0.4698,0.27272,-0.75654
0.2601,-0.33896,-0.60403,0.3136,-0.40661,-0.70197,0.23635,-0.99226,-0.4153,-0.88246,-0.53134,0.37296,-0.48679,-0.23923,0.62883,-0.49312,0.6048,0.5796,0.25534,0.65499,-0.2505,0.91858,-0.5822,0.85421,-0.66021,-0.75005,0.26713,-0.41215,0.16923,0.32079
-0.17949,-0.57033,-0.84265,-0.46625,-0.85287,-0.13404,0.17718,-0.55715,-0.33921,-0.85097,0.89624,-0.16941,-0.93668,-0.32169,0.72274,-0.92235,0.80189,0.97246,0.81422,0.68113,0.22062,-0.79296,-0.24655,0.909,-0.18895,-0.20908,0.87483,0.28033,-0.071731,-0.94566
0.8635,0.055209,0.59571,-0.33189,-0.28213,-0.77518,-0.50988,-0.91032,-0.7947,0.30132,0.1985,-0.96636,0.61737,-0.4464,0.22225,-0.76184,-0.84815,0.86021,-0.23041,0.97649,-0.71738,-0.33629,0.14705,0.30843,-0.69109,-0.26587,-0.70932,0.90725,-0.99823,0.42585
0.32326,0.11638,-0.53545,0.041141,-0.66462,-0.16527,0.75871,-0.86153,0.22151,-0.4264,0.24427,0.54185,-0.50133,0.31125,0.93124,0.98909,-0.099736,0.90299,0.77666,-0.82411,-0.83818,-0.24724,-0.77026,-0.28774,0.44041,-0.71545,0.66925,-0.0037233,0.13723,-0.18879
-0.59102,-0.28503,-0.92626,-0.36392,0.52506,0.24303,0.45155,-0.39341,0.53753,0.96271,-0.21483,-0.19456,0.33232,-0.41628,-0.31089,0.33614,0.21947,-0.29065,0.30841,0.86176,0.85038,-0.44068,-0.44544,0.39061,-0.21586,-0.072065,-0.2161,0.038886,0.30082,0.14932
0.31587,0.043889,-0.059249,-0.42628,0.64926,-0.97309,0.54455,0.20135,0.32151,0.15552,-0.69566,-0.28145,0.66752,0.19726,-0.60336,0.21783,-0.69542,0.98643,-0.95598,-0.75414,0.062368,-0.814,-0.80097,-0.1099,-0.10059,0.81369,0.83832,0.37692,0.11343,-0.6186
-0.76601,-0.28024,0.23666,-0.59247,-0.9432,0.8278,0.14982,0.30227,0.87104,-0.95147,-0.010201,-0.059695,-0.1183,0.54744,-0.22653,-0.67703,-0.33914,-0.54194,0.49695,0.87892,-0.54725,-0.30113,-0.2124,0.18402,0.6348,0.0060215,0.25103,-0.5108,-0.82847,0.81566
0.93148,0.27004,-0.55136,0.38376,0.8311,0.72004,-0.31219,-0.96328,-0.58551,-0.31409,-0.13136,-0.34818,-0.98147,-0.25776,-0.37409,0.2166,0.25454,-0.48056,0.94747,0.69247,-0.62022,0.94917,-0.67795,-0.8074,0.12454,0.15312,0.90538,-0.50747,-0.71679,-0.50222
0.089146,-0.48247,-0.93657,0.87609,-0.81755,0.038131,0.057914,-0.027938,-0.75896,0.71917,0.43634,-0.27704,0.94418,0.75544,-0.62824,0.73658,-0.97842,0.5315,0.43716,-0.72685,0.51162,-0.48546,-0.084953,-0.99308,0.55872,0.88528,0.51218,0.067073,0.28406,0.9337
-0.63348,-0.31728,0.67556,-0.70978,-0.27218,-0.8215,-0.17719,0.85685,-0.62441,-0.13542,0.61761,-0.67414,-0.36542,-0.12405,0.018473,-0.20339,-0.62268,0.048887,-0.075325,-0.051357,-0.087036,0.95459,0.7624,-0.58511,-0.18694,-0.927,0.55977,-0.7545,-0.56065,-0.97454
-0.56727,0.03102,-0.50289,-0.91008,-0.21103,-0.18232,0.33215,-0.73959,-0.68504,-0.3533,-0.092207,0.87271,-0.35574,0.18091,0.71116,0.70648,-0.35286,-0.17277,-0.23221,0.65278,0.52499,-0.56959,-0.63827,-0.83715,0.71227,-0.11257,-0.10926,0.80099,0.59592,0.93854
-0.4235,0.95224,-0.41083,0.95484,-0.46569,-0.65747,-0.49802,-0.9002,-0.6249,-0.51454,0.9377,0.94818,0.76093,0.37687,0.53882,0.13047,0.61106,-0.42761,-0.6125,-0.11204,0.23178,-0.1062,0.59059,0.67554,-0.7767,-0.60684,-0.65517,0.36455,0.96661,-0.87596
