-0.82316,-0.7668,-0.87724,-0.16153,0.09812,0.54988,0.71883,-0.47863,-0.03198,-0.89544,-0.063654,-0.33105,0.045517,0.38289,0.99568,0.58274,0.27264,-0.52513,-0.11159,-0.31287,0.57601,-0.082128,-0.75879,-0.98048,-0.58254,-0.86905,0.7156,0.50695,0.25899,0.63234,0.97593,-0.31369,0.44679,0.13871,0.85602,-0.0064334,0.88284,0.56864,0.50904,0.27946,0.34246,-0.9185,-0.91987,0.88061,-0.70482,-0.41032,0.67177,-0.22183,0.50189,0.2884
-0.25577,0.78458,-0.049179,0.90198,0.80754,-0.19315,0.40703,0.81907,0.98374,0.42837,0.35979,-0.37648,-0.084442,-0.73845,-0.45627,-0.44276,0.86949,-0.50152,-0.77518,-0.0047587,-0.72421,-0.8975,-0.085374,-0.70828,-0.63974,0.97965,0.55351,-0.64993,0.92627,0.84262,-0.39183,0.60581,0.72953,-0.92953,0.23295,-0.30734,0.058134,-0.57618,0.76932,0.37106,-0.52098,0.16495,0.74697,0.97222,-0.67362,-0.59511,-0.44725,0.84371,-0.30074,-0.93033
-0.28782,0.26801,-0.86005,0.98534,0.41263,-0.94405,0.83887,-0.97585,0.22257,0.1474,0.19315,0.51793,0.4549,0.4096,0.95103,0.14877,0.022346,0.79426,0.85823,-0.44505,-0.36614,-0.86973,0.90713,0.14927,0.53948,-0.92064,-0.23376,-0.62446,-0.96969,-0.91265,-0.85462,0.19312,0.030258,0.035837,0.71986,0.64408,-0.84053,0.40827,0.10269,0.23171,0.73365,-0.58823,0.30081,-0.79237,-0.87627,-0.53163,-0.064543,-0.42526,0.93769,0.37547
-0.19622,0.89576,-0.22669,-0.6017,0.97199,0.71836,0.21563,0.45061,-0.38092,-0.80397,0.057636,-0.48172,0.34197,-0.076095,0.43533,0.8532,0.54134,-0.0015063,0.14964,-0.69797,0.86481,0.95175,0.50577,-0.92226,-0.81269,0.55582,0.12272,-0.71578,-0.17353,0.44536,0.16259,-0.79495,0.87044,0.96182,-0.28431,-0.66441,-0.95241,-0.57246,0.88146,-0.1287,0.70197,0.052441,0.95216,0.12707,-0.28297,-0.016512,-0.31539,0.53885,0.88215,-0.18284
-0.063397,-0.13539,0.24944,0.74051,-0.21359,0.74427,-0.3651,0.71305,0.43138,0.12826,0.91289,-0.73896,0.98741,0.024011,0.52519,-0.31761,0.096607,-0.29441,-0.45389,-0.42065,0.45603,0.7638,0.97992,0.10753,-0.23516,0.94651,-0.82424,0.58372,0.78034,0.97245,0.90773,0.47493,0.41404,0.34773,0.10599,-0.59953,-0.74586,0.39116,-0.083766,0.63791,0.95699,0.50832,-0.56926,-0.12134,0.97234,0.32981,0.020936,-0.2527,0.75682,0.24482
-0.71907,-0.13547,0.79882,0.39634,0.12521,0.8609,0.017082,0.046101,-0.67659,-0.69183,-0.19174,0.15599,0.94034,0.76309,-0.31729,0.1375,-0.53124,0.83752,-0.98772,-0.86146,0.74433,0.68127,-0.97188,0.72325,0.9043,-0.16974,0.17973,-0.78969,0.74873,-0.34109,0.96933,-0.97408,-0.042418,0.70109,0.099315,-0.078586,0.24665,-0.97172,0.75166,0.15782,0.64852,-0.21677,-0.55006,0.075651,0.46658,-0.50197,0.80865,-0.77198,-0.64602,-0.42637
-0.27828,0.77811,0.56145,-0.54893,-0.42054,0.20505,0.72532,0.18529,-0.58018,-0.090775,0.61329,-0.73343,-0.085371,-0.92505,-0.20027,0.48946,-0.26502,-0.015415,-0.30916,0.12511,-0.81862,0.80746,0.056961,0.38417,0.65392,-0.37845,-0.23931,0.57894,0.62088,-0.16434,-0.82198,0.86777,-0.27185,-0.6671,0.49714,0.92575,-0.88875,0.66329,-0.30772,-0.28263,-0.90138,0.44944,0.2399,0.51362,0.46429,-0.71816,0.089479,-0.65217,-0.42773,-0.28614
-0.75778,0.76906,0.16023,0.20017,-0.52016,-0.59799,-0.98437,-0.0082661,-0.67398,0.45211,0.99606,0.06224,-0.84741,0.71305,0.71735,0.62849,-0.19668,0.001978,0.62545,0.087849,-0.34769,-0.25296,-0.05042,0.96852,0.05523,0.20801,-0.8887,-0.56684,-0.07644,0.80994,-0.30859,-0.54193,0.26574,-0.24303,0.21477,0.90971,-0.53091,0.63444,-0.51056,-0.64582,0.78181,-0.45489,-0.20432,-0.19746,0.59736,0.087412,-0.23015,-0.42526,0.043306,0.27326
-0.14699,-0.007719,0.37219,-0.96155,0.43106,-0.47665,0.1748,-0.87815,-0.36031,-0.31088,0.25156,0.083942,0.7644,-0.23037,-0.79396,0.81072,0.53913,-0.022894,-0.25573,-0.9641,-0.60679,0.43861,0.90029,-0.28477,0.28065,-0.7305,-0.17883,-0.24746,-0.53219,-0.080422,-0.022284,0.30016,0.26044,-0.84172,0.0094208,0.73998,0.10176,0.66997,-0.83545,0.68624,-0.30998,-0.71596,0.075322,-0.38713,0.63345,-0.79928,0.94683,-0.43236,0.92463,-0.0031571
-0.66654,-0.37131,0.98365,0.4265,0.034137,-0.78903,0.69758,0.2791,0.24871,-0.405,-0.49937,-0.46757,-0.58552,-0.73577,-0.16708,0.76779,-0.5845,0.36279,0.68197,0.72401,-0.079155,0.96675,0.27383,-0.11939,-0.78698,-0.63551,0.016829,-0.76712,0.29693,-0.90979,0.79127,0.27071,0.79348,0.87,-0.7827,-0.39734,-0.010098,0.50849,0.52878,0.95283,-0.82065,-0.61101,-0.22972,0.096753,0.29401,-0.5124,-0.98716,0.88086,0.53412,0.12696
