-0.35559,-0.78451,0.23117,-0.22722,-0.92713,0.19952,-0.87147,0.37397,-0.76444,-0.38916,-0.30089,-0.91786,-0.01164,-0.40119,-0.68993,0.27511,0.78145,-0.24986,-0.34827,0.76421,0.41294,-0.93341,-0.33212,0.24195,-0.86299,-0.71896,-0.62146,-0.83578,0.83482,-0.049291,-0.46907,0.17187,0.18317,0.63678,0.53769,-0.68465,-0.2888,0.83117,0.40944,-0.45297,0.36228,0.75933,0.85133,0.96397,-0.70657,-0.24905,0.24951,-0.82341,-0.57321,-0.87872
-0.79064,-0.11698,0.391,0.25259,0.70317,0.3459,-0.35692,-0.56762,-0.055846,-0.89058,0.42596,0.86133,-0.93082,0.72078,-0.6099,0.93605,0.67002,0.13158,-0.42753,0.60915,-0.83722,0.1922,-0.57239,0.74091,0.43021,0.93755,0.99026,-0.40046,-0.54435,0.68104,0.065083,0.66831,0.071515,-0.0903,0.05258,0.50947,-0.27421,-0.89713,-0.95929,0.83078,-0.46722,-0.75223,0.22931,-0.044782,-0.29734,-0.18993,0.99444,-0.75012,-0.89397,0.39529
0.56252,0.20904,-0.39253,0.45268,0.97872,-0.24605,-0.14297,0.54135,0.69462,0.85072,0.9448,-0.73285,0.71687,-0.6056,-0.78742,-0.12345,-0.11698,0.033105,-0.64669,0.83006,-0.16956,0.72795,-0.92567,-0.7562,0.89197,0.61171,0.59131,-0.77765,0.22597,-0.043369,0.058767,-0.2259,-0.69053,-0.10239,0.87977,0.81042,0.013938,0.70142,0.98405,0.49973,-0.48645,0.08296,0.22532,0.037604,-0.27547,-0.089099,0.60257,0.50499,0.87061,-0.94476
-0.84827,0.41236,0.56843,0.12791,-0.69824,0.55011,0.35226,-0.43848,0.95384,-0.70484,0.29628,0.11859,-0.035904,-0.66138,0.4025,-0.33652,0.38806,-0.14523,0.73192,0.1781,0.73643,-0.033408,-0.30732,0.70577,-0.40272,0.73015,0.020566,-0.53372,-0.27238,0.39282,0.80856,-0.064615,-0.43377,0.52977,0.812,0.0036887,0.66676,-0.84884,0.41729,-0.3578,-0.071645,0.17755,-0.66055,0.12827,-0.58961,-0.82619,0.3209,-0.42849,0.32152,-0.61139
-0.74855,-0.42165,0.00041029,-0.74995,-0.036216,0.76363,0.014232,0.36694,-0.78015,-0.3344,-0.70234,-0.3438,-0.036484,-0.82444,0.91759,-0.28957,-0.004526,-0.79828,0.014335,0.81191,-0.4299,0.34058,-0.33766,-0.042728,-0.96669,-0.1031,0.38099,0.9274,-0.034435,-0.64096,-0.20346,-0.17162,0.94635,-0.57798,0.50585,-0.72197,0.1457,0.44258,0.44916,-0.50472,-0.13901,-0.94039,-0.83937,0.36321,0.16049,0.038445,-0.08609,0.60961,-0.30727,-0.85886
-0.40516,-0.84314,0.14565,0.44583,0.78937,-0.24688,-0.076161,0.12892,0.1789,0.35287,-0.14742,-0.47785,0.060326,-0.35698,0.53075,-0.62044,0.2492,0.34628,0.71288,-0.78592,-0.90502,0.78996,-0.26729,-0.23985,0.41394,-0.31842,-0.072845,0.49436,-0.59228,0.73748,0.66814,0.28788,0.25684,0.6454,-0.82923,-0.39755,0.035612,0.66528,-0.27349,0.14341,0.30742,0.25328,0.17647,-0.39731,0.077081,-0.02753,0.92511,-0.132,0.047014,-0.71694
0.66583,0.5741,-0.16191,0.16634,-0.21184,0.038337,0.64813,-0.91558,0.51425,0.75647,0.55794,0.17035,0.25595,0.94787,-0.19675,0.23972,-0.034124,-0.83408,0.88319,0.058778,-0.28694,-0.64428,0.23935,0.26049,0.35323,0.57802,-0.13547,0.24216,-0.5122,0.42699,0.93845,-0.66838,-0.334,-0.57643,0.9749,0.11137,0.62575,0.38613,0.91999,-0.5474,-0.97524,0.18434,-0.59826,0.29241,0.58405,-0.28584,-0.96993,-0.6134,0.78223,0.89194
-0.16993,-0.65389,0.46693,-0.037986,-0.34281,0.15801,0.68074,0.22009,0.30824,-0.05687,-0.11866,-0.85014,-0.011657,0.80826,0.19658,-0.20488,-0.12669,0.52809,0.50681,-0.30208,-0.70206,0.18053,-0.90746,0.34299,-0.089545,-0.72735,0.75329,0.033576,0.99641,-0.89687,0.53744,0.15967,-0.44995,0.26573,0.44201,-0.34624,-0.56264,-0.17896,0.057738,0.55013,0.31404,-0.87602,0.31536,-0.37792,-0.42002,0.86159,-0.55356,-0.62585,-0.93678,0.066645
0.74955,-0.34206,-0.96101,-0.32375,0.65141,0.82189,0.1688,-0.63673,-0.34852,0.30315,-0.58874,0.95145,-0.72343,-0.25588,0.014172,0.46378,-0.82394,-0.31672,0.17472,-0.97333,0.77238,0.19456,-0.90211,0.86317,-0.10163,0.27396,0.43835,0.62266,0.25825,0.62108,-0.0014108,0.61035,-0.71564,0.98053,0.24226,0.25701,-0.89434,-0.94425,0.21083,0.58604,-0.56154,-0.65154,-0.90666,0.54677,0.91371,-0.10116,-0.31773,-0.61129,0.20426,-0.78856
-0.19774,0.17491,0.39044,0.5916,0.030671,-0.13781,0.73428,-0.92153,0.18491,0.9589,0.61615,-0.50535,-0.11625,-0.71101,-0.011935,-0.61639,0.3518,-0.038925,0.6665,0.0067008,0.35762,0.43773,-0.71724,-0.11336,-0.92135,-0.42847,-0.37293,-0.45074,0.89438,0.063037,0.0033835,-0.46645,-0.35066,0.97032,-0.18335,-0.72536,0.52681,0.4718,0.27079,-0.94463,0.5207,-0.80371,-0.060367,-0.25985,-0.84006,-0.85056,-0.91311,0.82068,0.77673,0.90091
0.72366,-0.74203,0.3827,-0.65715,0.57683,0.17068,0.48549,0.51039,-0.0090364,0.0058753,-0.57016,-0.82512,-0.017738,-0.48432,-0.79381,0.49503,-0.45246,0.46685,0.73938,0.45582,-0.6376,0.22822,0.58326,-0.98582,-0.44601,0.49995,-0.86871,0.93476,0.86893,0.64068,-0.14916,-0.5621,0.2216,0.26692,-0.45801,0.58756,-0.1855,-0.82609,0.5066,0.67518,-0.85261,0.56584,-0.50782,0.029298,0.50462,-0.77814,-0.77791,-0.64557,0.11064,-0.58123
0.73839,0.58489,0.52331,0.80395,0.035728,0.35027,-0.97604,0.3326,0.89518,-0.36553,0.82321,0.042768,0.47952,-0.87317,-0.13836,-0.49125,0.89581,0.78958,-0.2697,0.39458,0.30813,0.44224,-0.39792,-0.029926,0.233,0.84907,-0.15566,0.68997,0.86939,-0.1148,-0.16104,0.70213,-0.54336,-0.50058,-0.61069,-0.44111,0.15459,-0.96784,0.83195,-0.43719,-0.75,0.035078,0.57714,0.070641,-0.80826,0.66488,-0.98983,-0.77,0.87957,-0.81693
0.2621,-0.5173,0.94001,0.78467,-0.33754,-0.39968,0.14904,-0.27061,-0.44168,0.98,0.86024,0.52676,0.098979,-0.7122,0.98262,0.35858,0.88854,-0.6843,0.0063346,0.13783,0.26459,-0.6536,-0.86211,-0.51469,-0.77099,0.12871,-0.72046,-0.42707,-0.58981,-0.83064,0.76863,0.81228,0.67125,0.47576,-0.14705,-0.46636,-0.76358,-0.39851,-0.29434,0.38704,0.022494,-0.72372,0.48336,-0.50925,-0.31634,-0.33217,-0.42146,0.6392,-0.24768,0.72304
