0.90356,-0.58462,-0.14949,0.57206,-0.75476,-0.18174,-0.8432,-0.8615,-0.84329,-0.57056,-0.59709,0.4872,0.43325,0.40151,0.81567,0.79222,-0.31805,-0.80558,-0.69896,-0.99099,0.99057,-0.24966,-0.9337,0.085376,0.2523,-0.77764,0.79295,-0.26048,0.21616,-0.51334
-0.73858,0.56579,-0.66257,0.30118,0.92793,0.76188,0.1699,-0.52719,0.10879,0.99896,-0.18504,-0.88811,-0.91155,-0.17436,-0.32594,-0.56499,-0.29593,-0.81037,0.8022,-0.12321,-0.14628,0.87569,-0.0028983,-0.11544,0.079715,-0.18733,0.34331,0.20996,-0.96892,0.46995
0.081124,-0.34215,-0.94361,-0.44559,-0.50939,0.81692,0.96062,-0.19998,0.84009,0.62225,0.34442,-0.74506,-0.4349,0.70869,-0.95154,-0.53612,0.11295,-0.49015,0.81887,0.40881,0.47012,0.30197,-0.19965,-0.99414,0.84906,-0.92407,-0.86171,0.15957,-0.91998,0.94298
-0.27075,0.6459,0.42399,-0.37659,-0.52494,-0.78334,-0.94561,0.21845,-0.36784,0.35723,-0.96814,0.61558,-0.0097349,-0.90841,0.20673,0.15399,-0.99223,0.28003,0.72422,-0.54919,0.41273,-0.23565,0.5862,0.55573,0.42799,-0.98808,0.033836,-0.27107,0.076083,-0.69915
-0.21609,-0.19251,0.75423,-0.17842,0.84551,-0.63441,0.63534,0.79491,0.38032,0.74599,0.53013,0.44086,0.51619,-0.85744,0.60623,-0.40102,0.99201,0.93691,-0.0074634,0.8062,-0.57578,0.77397,0.70594,-0.13342,0.38055,-0.95041,0.27373,0.85656,0.46166,0.86525
-0.24875,0.6932,-0.01103,-0.14807,-0.96514,0.45897,0.1513,0.42007,-0.67322,0.97656,0.62486,-0.93977,0.24306,-0.34387,0.51759,-0.35356,-0.7942,-0.49505,0.4842,-0.97091,0.79742,-0.93852,-0.41,0.32746,0.93694,0.69015,0.33858,-0.66142,0.99789,-0.35117
0.4014,0.61208,-0.46941,0.15167,-0.57927,0.78258,-0.76747,-0.49641,0.39748,-0.19715,-0.67677,-0.30022,0.58905,0.17041,-0.29933,-0.37282,-0.33012,-0.77335,-0.34735,-0.6184,-0.099696,-0.2857,0.49932,0.71697,0.85572,0.48238,0.26653,0.86035,0.4678,-0.14352
-0.39369,-0.37645,-0.62154,0.19374,0.0048857,0.54036,-0.60956,0.26011,0.38087,-0.74449,-0.51099,0.97657,-0.47677,0.29288,0.70614,0.44678,0.78205,0.17985,-0.88486,0.42102,0.63572,-0.53019,0.92728,-0.50047,-0.03756,-0.62546,-0.63792,0.69316,0.19983,-0.9311
0.38213,0.75082,-0.79715,-0.27266,0.033344,0.43488,0.87381,0.48106,0.81129,0.83269,0.3509,0.31842,-0.30809,0.77222,0.98889,0.79993,0.68841,-0.69483,-0.32768,0.52789,-0.57025,-0.071828,-0.74549,-0.52458,-0.042644,-0.9907,-0.46187,-0.32852,-0.2117,-0.94669
0.85175,0.65671,0.78579,-0.32761,0.73103,-0.6697,-0.14917,-0.67619,0.54251,-0.97814,-0.83796,-0.18815,0.6894,0.7032,-0.12911,0.84585,0.96566,-0.70785,0.67218,-0.59444,-0.27864,0.95258,0.75754,-0.68068,-0.42286,0.13902,0.61447,-0.51606,-0.24302,0.19196
