-0.053978,0.067753,0.91074,0.18479,-0.89251,-0.21139,-0.57331,0.59569,-0.68396,-0.052253,0.15868,0.97834,-0.56511,-0.93767,-0.72375,-0.10102,-0.67736,0.48955,0.89879,-0.20299,-0.92445,0.099202,-0.25077,-0.74906,0.67956,0.39513,0.66529,0.38399,0.16356,0.82798
-0.37605,0.45099,0.61883,0.55695,-0.63941,0.61122,0.47797,-0.62375,-0.42061,-0.442,-0.037675,0.8719,-0.96297,-0.8966,-0.28995,-0.050343,-0.46945,-0.16112,0.64378,0.04122,0.011034,-0.32505,-0.18617,-0.97043,0.57747,0.21483,0.95074,0.87597,0.11768,0.927
-0.40755,-0.80667,0.2885,-0.52781,-0.6466,-0.9708,0.39827,-0.76407,0.064837,-0.64994,-0.60437,-0.38717,0.80465,0.99169,-0.036794,-0.038211,-0.1199,-0.26948,0.88717,-0.084317,0.38402,-0.92981,0.47288,-0.59856,0.59292,-0.38205,-0.27814,0.10715,-0.033289,-0.70714
0.17931,0.42691,0.19989,0.25847,-0.38266,0.79457,-0.3885,-0.21535,-0.94813,-0.511,-0.73233,0.42702,0.65968,-0.38211,-0.94755,-0.92738,-0.56971,-0.77415,0.62374,-0.50816,-0.88085,0.21877,0.18709,-0.55635,0.8487,-0.054242,0.77858,-0.56748,0.22847,-0.73671
0.74768,0.18232,0.74466,-0.092452,-0.22194,-0.81866,-0.029664,-0.39091,0.39096,-0.49529,0.15622,0.35344,0.69912,-0.011772,0.99584,-0.25663,-0.80124,0.41491,0.010899,-0.02432,0.62619,0.56815,0.78918,-0.21644,0.37978,-0.91037,-0.47281,-0.68451,-0.53563,0.05249
0.82173,-0.093181,0.83792,-0.16819,0.78173,0.62683,-0.52611,0.38841,-0.68421,-0.79727,0.67538,-0.46393,-0.60057,-0.57503,-0.38517,-0.3769,-0.12289,0.083159,-0.32274,0.12949,-0.62581,-0.97795,0.80254,0.40056,0.76692,0.11353,-0.59194,-0.30303,0.509,0.33732
0.79141,-0.60369,-0.028244,-0.9119,-0.76935,0.082098,0.353,0.35203,0.92708,-0.23531,0.84225,0.69591,0.53198,0.39642,-0.93482,0.28437,0.49818,0.070657,-0.82923,-0.11449,0.9884,-0.52179,-0.99217,0.60911,0.73935,0.45711,-0.94693,0.40035,-0.43727,-0.31096
0.77536,-0.54555,0.64754,0.92877,-0.77709,-0.80111,0.67144,-0.33582,-0.58629,0.35095,-0.60664,-0.011257,0.52226,0.48377,0.56542,0.3214,-0.45616,0.70549,-0.69065,-0.50272,0.23434,0.50082,-0.53729,0.070457,-0.8116,0.59634,0.75253,0.69584,0.52117,0.81943
0.045701,-0.020288,0.24113,-0.59085,-0.1041,0.71464,0.97231,-0.59036,0.05535,-0.9889,0.074003,-0.19495,-0.2776,0.10392,-0.87927,-0.46716,-0.53821,0.20787,0.10592,-0.53874,0.69639,-0.75697,-0.9619,0.23875,-0.65265,0.57025,0.98068,0.47763,-0.78004,0.027232
0.81566,0.7617,0.077164,0.99462,0.97159,-0.15041,-0.97628,-0.64796,-0.55029,0.64435,-0.11291,0.38006,0.55376,-0.12592,0.16495,-0.79564,0.11077,0.44513,0.54657,0.226,-0.54411,0.72143,0.37941,-0.81496,-0.11155,0.90443,0.080554,-0.80889,0.84188,-0.31637
0.39577,-0.78425,0.27774,0.57991,-0.48557,-0.28889,-0.53802,0.23203,0.5664,-0.031778,-0.079969,-0.0020309,0.14637,-0.828,0.47716,0.093619,0.18276,0.52568,0.85748,0.84068,-0.75259,-0.72313,0.6453,-0.31033,-0.76319,0.96189,-0.14684,0.73715,0.67976,-0.28059
0.82936,0.26456,0.15529,-0.34385,0.2934,0.023913,-0.75751,0.29937,0.82473,-0.85819,0.48416,-0.15745,0.58273,-0.18148,0.17541,0.56922,-0.13204,0.94756,-0.27892,-0.2588,-0.15705,0.22525,0.45019,-0.094202,-0.44993,0.086919,0.5047,0.94971,-0.050411,0.62066
0.21728,-0.27207,-0.30722,-0.076439,-0.98604,-0.035204,-0.45045,-0.10802,-0.94928,-0.60491,0.86883,-0.21603,0.97958,-0.1033,0.43508,0.82463,-0.13421,-0.81452,0.96071,-0.74989,0.65452,0.9551,0.54425,0.60303,-0.062373,-0.04413,-0.028725,-0.070511,-0.29031,0.060864
0.89817,0.027715,-0.56247,0.97184,0.19603,-0.10801,-0.97583,-0.51742,-0.1727,0.47847,0.9903,-0.70655,0.35409,-0.40512,0.4989,-0.34127,-0.86579,0.71917,0.96764,0.35738,0.31444,0.20226,0.29927,0.6957,-0.79467,-0.43357,0.98701,0.73772,0.41407,-0.18869
-0.028907,-0.77237,-0.33604,-0.75578,0.30322,0.48681,0.96301,-0.044442,-0.55575,-0.84245,-0.10582,0.6125,-0.031869,-0.71924,0.8193,0.91746,-0.041444,0.15913,0.51762,0.40821,-0.12424,-0.44713,-0.74267,0.26265,0.16172,-0.19246,-0.02963,-0.014544,0.5445,0.07013
0.14053,0.55511,0.83726,-0.63321,-0.99443,-0.26707,0.81253,-0.044129,-0.061296,0.35166,-0.030403,-0.798,-0.29977,-0.57348,-0.71456,0.40756,-0.7334,0.31275,0.38591,-0.95801,0.27904,0.050232,0.30634,-0.2711,-0.92307,-0.31083,-0.80557,0.99293,0.45471,0.0049076
-0.86514,0.17271,-0.14453,-0.75679,0.52967,0.20997,0.32977,-0.57116,0.17825,-0.59422,0.012894,-0.94944,0.81111,-0.98701,-0.6115,0.34944,-0.27703,-0.63638,0.034214,-0.24464,-0.87296,-0.77928,-0.4028,-0.92616,0.59987,0.99229,-0.014027,0.47979,0.88761,0.16683
0.7675,0.88888,-0.54738,0.83873,0.30839,0.9228,-0.15866,0.056207,0.60167,-0.38598,-0.38847,0.14212,-0.47681,-0.28571,0.4554,0.79983,-0.98768,0.86646,0.58027,0.51658,0.13469,-0.955,0.41989,0.85631,0.38508,0.021979,-0.43312,-0.58098,0.70628,0.15303
-0.76931,0.90491,-0.83295,-0.81363,0.62862,-0.36695,0.17332,-0.91292,0.8994,-0.81712,0.15745,0.44802,-0.9614,-0.75756,-0.347,0.79507,0.94471,-0.7801,-0.8515,0.038398,-0.164,0.36243,0.887,0.8012,-0.30898,-0.23664,-0.59835,-0.17107,-0.78497,-0.050531
0.57247,0.46476,-0.19221,-0.37027,0.41212,-0.67616,0.4603,-0.5987,0.061082,0.99093,0.43065,-0.063277,0.10927,0.15487,0.46858,0.65091,-0.481,-0.89335,-0.02907,0.30269,-0.04342,0.50873,-0.44621,0.96752,-0.47731,0.40394,-0.36497,-0.80418,0.26795,0.65385
-0.3347,-0.42659,-0.70309,-0.61582,0.68469,-0.27968,0.06402,0.83909,0.92393,0.056985,-0.41572,0.86945,0.32348,0.03328,-0.45976,-0.86651,0.34631,-0.62059,-0.23401,0.062758,-0.70195,0.72609,0.93751,-0.11058,-0.19718,-0.36989,-0.70009,0.35265,0.78245,-0.55084
0.76666,-0.42498,0.51631,0.080857,0.61042,0.66401,-0.60105,-0.017671,0.51053,0.79678,-0.65611,0.0055323,-0.98157,0.87822,-0.3878,0.25808,0.29882,-0.073842,0.91591,0.46649,-0.090808,-0.62728,0.90219,-0.90099,0.34996,-0.036154,0.71103,-0.90609,0.062991,-0.46139
0.57594,0.48227,-0.98891,0.29834,0.68917,-0.28407,-0.81397,-0.94218,0.70738,-0.98584,-0.27781,-0.74342,-0.89271,-0.92886,0.85001,0.11528,0.82352,-0.11129,-0.10367,0.62436,0.04627,-0.097392,-0.23171,0.34197,-0.096508,-0.92747,0.02225,-0.11177,0.1793,0.80242
-0.58937,0.30508,0.14245,0.7835,0.086353,0.25161,0.32507,-0.31958,-0.71237,-0.048216,0.173,-0.48419,-0.77849,0.52757,0.28629,-0.51605,0.81421,-0.93241,-0.2731,0.18053,0.55997,-0.40926,0.64218,0.4315,-0.68054,0.70176,0.34073,-0.19277,0.80051,-0.82456
0.91879,-0.93788,-0.51092,-0.17931,0.83359,0.41677,-0.093054,0.48642,0.61893,-0.70655,0.23784,0.30402,-0.61264,-0.97322,0.15388,0.077161,0.99774,0.8566,-0.56262,0.17887,-0.75542,0.94244,0.4156,-0.62665,-0.63311,-0.03018,0.92805,-0.78892,0.54751,-0.87548
-0.90935,-0.64826,0.035803,0.90462,0.31551,-0.98045,0.72092,0.78755,-0.87292,0.31989,-0.73644,0.54104,0.6451,-0.291,-0.6523,0.86314,-0.33518,-0.18769,-0.10381,-0.50824,0.35292,0.55609,-0.72439,0.66393,-0.30822,-0.0054086,-0.85628,0.37418,0.10505,-0.53691
0.56896,-0.76798,0.56945,0.28063,-0.039381,0.44971,0.56327,0.50294,0.68658,-0.70593,-0.89877,-0.014752,-0.26792,-0.35945,0.84044,-0.1857,0.36321,0.67278,0.26286,-0.7585,-0.98651,0.64298,-0.13545,-0.83864,0.07889,-0.65629,-0.46596,-0.35787,-0.26673,0.48327
0.2596,-0.86795,-0.76921,0.90888,-0.48431,0.2201,-0.98055,-0.058279,0.36459,-0.03243,0.94821,0.55094,0.38549,-0.74943,0.74936,0.80839,0.77229,-0.94576,0.39573,-0.78938,0.56795,-0.26492,0.60109,-0.46597,0.062565,-0.97104,-0.86435,0.76048,-0.87702,0.85282
0.20777,0.65144,0.88584,-0.79133,-0.83156,-0.81189,-0.56274,0.7286,-0.045028,0.5106,0.21167,-0.02969,0.44413,0.96441,-0.73208,0.72386,0.97696,-0.025433,0.69352,-0.19982,0.007051,-0.66343,0.37766,-0.40495,0.87503,-0.99244,-0.92958,-0.63189,0.056324,-0.15934
0.59548,-0.30277,-0.22403,0.46611,0.23431,-0.25321,-0.25334,0.53062,0.52496,0.062042,-0.095759,-0.28164,-0.23118,0.27746,0.21201,0.96945,-0.91243,-0.16178,-0.3017,0.44619,0.39937,-0.64882,0.80184,0.84924,0.098733,0.015851,-0.35751,0.67835,-0.89295,0.58054
